secs,&nbsp;4 20:22+497&gt;20
12789,0.70
12789.5,0.72
12790,0.73
12790.5,0.72
12791,0.71
12791.5,0.66
12792,0.68
12792.5,0.69
12793,0.67
12793.5,0.67
12794,0.64
12794.5,0.66
12795,0.65
12795.5,0.64
12796,0.64
12796.5,0.64
12797,0.62
12797.5,0.58
12798,0.57
12798.5,0.59
12799,0.61
12799.5,0.60
12800,0.60
12800.5,0.62
12801,0.60
12801.5,0.57
12802,0.59
12802.5,0.57
12803,0.57
12803.5,0.57
12804,0.58
12804.5,0.59
12805,0.58
12805.5,0.56
12806,0.55
12806.5,0.53
12807,0.54
12807.5,0.55
12808,0.55
12808.5,0.56
12809,0.55
12809.5,0.54
12810,0.51
12810.5,0.53
12811,0.54
12811.5,0.52
12812,0.52
12812.5,0.51
12813,0.51
12813.5,0.51
12814,0.53
12814.5,0.53
12815,0.53
12815.5,0.54
12816,0.52
12816.5,0.49
12817,0.49
12817.5,0.54
12818,0.56
12818.5,0.59
12819,0.59
12819.5,0.61
12820,0.62
12820.5,0.60
12821,0.59
12821.5,0.60
12822,0.64
12822.5,0.66
12823,0.67
12823.5,0.69
12824,0.71
12824.5,0.70
12825,0.73
12825.5,0.75
12826,0.71
12826.5,0.71
12827,0.71
12827.5,0.69
12828,0.71
12828.5,0.71
12829,0.71
12829.5,0.69
12830,0.69
12830.5,0.71
12831,0.72
12831.5,0.74
12832,0.75
12832.5,0.78
12833,0.81
12833.5,0.81
12834,0.78
12834.5,0.79
12835,0.80
12835.5,0.83
12836,0.85
12836.5,0.84
12837,0.84
12837.5,0.83
12838,0.85
12838.5,0.87
12839,0.86
12839.5,0.85
12840,0.86
12840.5,0.84
12841,0.85
12841.5,0.86
12842,0.85
12842.5,0.81
12843,0.82
12843.5,0.85
12844,0.84
12844.5,0.81
12845,0.82
12845.5,0.85
12846,0.86
12846.5,0.87
12847,0.89
12847.5,0.83
12848,0.85
12848.5,0.85
12849,0.86
12849.5,0.84
12850,0.85
12850.5,0.81
12851,0.80
12851.5,0.79
12852,0.75
12852.5,0.77
12853,0.76
12853.5,0.74
12854,0.74
12854.5,0.73
12855,0.72
12855.5,0.68
12856,0.68
12856.5,0.69
12857,0.68
12857.5,0.68
12858,0.71
12858.5,0.70
12859,0.71
12859.5,0.72
12860,0.70
12860.5,0.70
12861,0.70
12861.5,0.69
12862,0.71
12862.5,0.73
12863,0.77
12863.5,0.75
12864,0.76
12864.5,0.73
12865,0.71
12865.5,0.74
12866,0.75
12866.5,0.73
12867,0.72
12867.5,0.75
12868,0.75
12868.5,0.75
12869,0.75
12869.5,0.74
12870,0.78
12870.5,0.75
12871,0.74
12871.5,0.76
12872,0.80
12872.5,0.78
12873,0.82
12873.5,0.80
12874,0.79
12874.5,0.80
12875,0.79
12875.5,0.78
12876,0.76
12876.5,0.74
12877,0.74
12877.5,0.75
12878,0.74
12878.5,0.72
12879,0.76
12879.5,0.76
12880,0.72
12880.5,0.74
12881,0.74
12881.5,0.75
12882,0.75
12882.5,0.76
12883,0.74
12883.5,0.73
12884,0.71
12884.5,0.73
12885,0.73
12885.5,0.72
12886,0.71
12886.5,0.68
12887,0.67
12887.5,0.70
12888,0.66
12888.5,0.67
12889,0.67
12889.5,0.62
12890,0.61
12890.5,0.60
12891,0.60
12891.5,0.60
12892,0.65
12892.5,0.65
12893,0.67
12893.5,0.68
12894,0.68
12894.5,0.69
12895,0.71
12895.5,0.72
12896,0.70
12896.5,0.72
12897,0.69
12897.5,0.68
12898,0.69
12898.5,0.68
12899,0.69
12899.5,0.69
12900,0.67
12900.5,0.71
12901,0.69
12901.5,0.72
12902,0.68
12902.5,0.71
12903,0.68
12903.5,0.72
12904,0.74
12904.5,0.74
12905,0.74
12905.5,0.71
12906,0.70
12906.5,0.68
12907,0.70
12907.5,0.69
12908,0.69
12908.5,0.72
12909,0.75
12909.5,0.77
12910,0.79
12910.5,0.79
12911,0.77
12911.5,0.77
12912,0.76
12912.5,0.75
12913,0.77
12913.5,0.76
12914,0.74
12914.5,0.74
12915,0.73
12915.5,0.75
12916,0.76
12916.5,0.76
12917,0.76
12917.5,0.76
12918,0.75
12918.5,0.76
12919,0.78
12919.5,0.77
12920,0.77
12920.5,0.76
12921,0.75
12921.5,0.74
12922,0.73
12922.5,0.72
12923,0.70
12923.5,0.85
12924,0.81
12924.5,0.75
12925,0.77
12925.5,0.72
12926,0.69
12926.5,0.66
12927,0.66
12927.5,0.66
12928,0.65
12928.5,0.66
12929,0.61
12929.5,0.67
12930,0.65
12930.5,0.64
12931,0.63
12931.5,0.63
12932,0.63
12932.5,0.65
12933,0.66
12933.5,0.59
12934,0.71
12934.5,0.72
12935,0.74
12935.5,0.79
12936,0.80
12936.5,0.79
12937,0.83
12937.5,0.85
12938,0.81
12938.5,0.81
12939,0.77
12939.5,0.75
12940,0.72
12940.5,0.72
12941,0.72
12941.5,0.73
12942,0.72
12942.5,0.78
12943,0.79
12943.5,0.79
12944,0.80
12944.5,0.76
12945,0.75
12945.5,0.76
12946,0.77
12946.5,0.77
12947,0.76
12947.5,0.75
12948,0.75
12948.5,0.73
12949,0.74
12949.5,0.75
12950,0.74
12950.5,0.76
12951,0.75
12951.5,0.76
12952,0.73
12952.5,0.72
12953,0.76
12953.5,0.76
12954,0.76
12954.5,0.76
12955,0.77
12955.5,0.79
12956,0.80
12956.5,0.82
12957,0.79
12957.5,0.76
12958,0.72
12958.5,0.77
12959,0.78
12959.5,0.81
12960,0.85
12960.5,0.85
12961,0.87
12961.5,0.88
12962,0.88
12962.5,0.92
12963,0.93
12963.5,0.92
12964,0.94
12964.5,0.90
12965,0.91
12965.5,0.89
12966,0.86
12966.5,0.88
12967,0.90
12967.5,0.90
12968,0.91
12968.5,0.89
12969,0.87
12969.5,0.88
12970,0.83
12970.5,0.82
12971,0.83
12971.5,0.84
12972,0.84
12972.5,0.82
12973,0.84
12973.5,0.85
12974,0.84
12974.5,0.83
12975,0.83
12975.5,0.83
12976,0.84
12976.5,0.83
12977,0.88
12977.5,0.85
12978,0.84
12978.5,0.83
12979,0.86
12979.5,0.85
12980,0.84
12980.5,0.83
12981,0.83
12981.5,0.85
12982,0.86
12982.5,0.87
12983,0.89
12983.5,0.92
12984,0.93
12984.5,0.97
12985,0.98
12985.5,0.99
12986,0.99
12986.5,0.98
12987,1.01
12987.5,1.00
12988,1.02
12988.5,1.02
12989,1.00
12989.5,0.98
12990,0.98
12990.5,1.01
12991,1.01
12991.5,1.00
12992,1.01
12992.5,1.00
12993,1.01
12993.5,0.97
12994,0.98
12994.5,0.97
12995,0.95
12995.5,0.96
12996,0.95
12996.5,0.96
12997,0.97
12997.5,0.97
12998,0.95
12998.5,0.94
12999,0.93
12999.5,0.89
13000,0.91
13000.5,0.88
13001,0.89
13001.5,0.91
13002,0.92
13002.5,0.93
13003,0.94
13003.5,0.90
13004,0.90
13004.5,0.88
13005,0.87
13005.5,0.86
13006,0.90
13006.5,0.90
13007,0.90
13007.5,0.91
13008,0.92
13008.5,0.92
13009,0.89
13009.5,0.90
13010,0.87
13010.5,0.87
13011,0.88
13011.5,0.91
13012,0.90
13012.5,0.91
13013,0.91
13013.5,0.91
13014,0.88
13014.5,0.91
13015,0.89
13015.5,0.91
13016,0.92
13016.5,0.94
13017,0.94
13017.5,0.94
13018,0.93
13018.5,0.91
13019,0.89
13019.5,0.92
13020,0.91
13020.5,0.91
13021,0.90
13021.5,0.94
13022,0.94
13022.5,0.95
13023,0.94
13023.5,0.92
13024,0.96
13024.5,1.00
13025,1.04
13025.5,1.02
13026,1.03
13026.5,1.00
13027,1.00
13027.5,1.03
13028,1.02
13028.5,1.02
13029,1.04
13029.5,1.06
13030,1.06
13030.5,1.10
13031,1.10
13031.5,1.11
13032,1.10
13032.5,1.06
13033,1.07
13033.5,1.05
13034,1.06
13034.5,1.09
13035,1.08
13035.5,1.06
13036,1.06
13036.5,1.07
13037,1.08
13037.5,1.08
13038,1.10
13038.5,1.08
13039,1.07
13039.5,1.09
13040,1.11
13040.5,1.10
13041,1.10
13041.5,1.11
13042,1.12
13042.5,1.09
13043,1.07
13043.5,1.07
13044,1.06
13044.5,1.06
13045,1.05
13045.5,1.11
13046,1.11
13046.5,1.14
13047,1.14
13047.5,1.16
13048,1.14
13048.5,1.18
13049,1.15
13049.5,1.14
13050,1.14
13050.5,1.12
13051,1.11
13051.5,1.11
13052,1.10
13052.5,1.08
13053,1.10
13053.5,1.10
13054,1.08
13054.5,1.08
13055,1.09
13055.5,1.09
13056,1.09
13056.5,1.08
13057,1.08
13057.5,1.11
13058,1.12
13058.5,1.13
13059,1.14
13059.5,1.14
13060,1.14
13060.5,1.12
13061,1.11
13061.5,1.13
13062,1.17
13062.5,1.12
13063,1.12
13063.5,1.11
13064,1.12
13064.5,1.16
13065,1.14
13065.5,1.15
13066,1.15
13066.5,1.16
13067,1.17
13067.5,1.19
13068,1.18
13068.5,1.20
13069,1.19
13069.5,1.22
13070,1.23
13070.5,1.23
13071,1.22
13071.5,1.22
13072,1.23
13072.5,1.22
13073,1.31
13073.5,1.31
13074,1.28
13074.5,1.26
13075,1.27
13075.5,1.27
13076,1.36
13076.5,1.31
13077,1.23
13077.5,1.16
13078,1.18
13078.5,1.17
13079,1.16
13079.5,1.15
13080,1.12
13080.5,1.10
13081,1.09
13081.5,1.07
13082,1.04
13082.5,1.12
13083,1.12
13083.5,1.15
13084,1.17
13084.5,1.17
13085,1.19
13085.5,1.21
13086,1.19
13086.5,1.19
13087,1.18
13087.5,1.20
13088,1.20
13088.5,1.22
13089,1.23
13089.5,1.24
13090,1.21
13090.5,1.22
13091,1.21
13091.5,1.24
13092,1.26
13092.5,1.25
13093,1.25
13093.5,1.28
13094,1.30
13094.5,1.28
13095,1.28
13095.5,1.28
13096,1.29
13096.5,1.29
13097,1.26
13097.5,1.28
13098,1.29
13098.5,1.27
13099,1.26
13099.5,1.31
13100,1.32
13100.5,1.29
13101,1.27
13101.5,1.22
13102,1.24
13102.5,1.23
13103,1.25
13103.5,1.28
13104,1.28
13104.5,1.30
13105,1.28
13105.5,1.30
13106,1.28
13106.5,1.30
13107,1.33
13107.5,1.33
13108,1.32
13108.5,1.30
13109,1.31
13109.5,1.29
13110,1.32
13110.5,1.31
13111,1.32
13111.5,1.30
13112,1.32
13112.5,1.32
13113,1.32
13113.5,1.30
13114,1.30
13114.5,1.39
13115,1.40
13115.5,1.35
13116,1.31
13116.5,1.29
13117,1.30
13117.5,1.29
13118,1.27
13118.5,1.27
13119,1.29
13119.5,1.29
13120,1.29
13120.5,1.28
13121,1.27
13121.5,1.29
13122,1.25
13122.5,1.20
13123,1.18
13123.5,1.21
13124,1.20
13124.5,1.18
13125,1.19
13125.5,1.18
13126,1.19
13126.5,1.18
13127,1.19
13127.5,1.16
13128,1.17
13128.5,1.17
13129,1.16
13129.5,1.15
13130,1.12
13130.5,1.11
13131,1.10
13131.5,1.10
13132,1.11
13132.5,1.12
13133,1.14
13133.5,1.15
13134,1.15
13134.5,1.14
13135,1.13
13135.5,1.11
13136,1.15
13136.5,1.13
13137,1.13
13137.5,1.12
13138,1.12
13138.5,1.14
13139,1.12
13139.5,1.12
13140,1.14
13140.5,1.15
13141,1.12
13141.5,1.14
13142,1.16
13142.5,1.14
13143,1.14
13143.5,1.18
13144,1.19
13144.5,1.20
13145,1.20
13145.5,1.20
13146,1.20
13146.5,1.20
13147,1.22
13147.5,1.19
13148,1.18
13148.5,1.18
13149,1.16
13149.5,1.15
13150,1.17
13150.5,1.18
13151,1.19
13151.5,1.20
13152,1.21
13152.5,1.21
13153,1.19
13153.5,1.20
13154,1.20
13154.5,1.21
13155,1.22
13155.5,1.22
13156,1.23
13156.5,1.24
13157,1.20
13157.5,1.23
13158,1.23
13158.5,1.27
13159,1.25
13159.5,1.23
13160,1.25
13160.5,1.24
13161,1.21
13161.5,1.26
13162,1.25
13162.5,1.23
13163,1.22
13163.5,1.22
13164,1.23
13164.5,1.23
13165,1.22
13165.5,1.22
13166,1.24
13166.5,1.24
13167,1.27
13167.5,1.25
13168,1.22
13168.5,1.21
13169,1.25
13169.5,1.24
13170,1.25
13170.5,1.23
13171,1.25
13171.5,1.22
13172,1.21
13172.5,1.21
13173,1.18
13173.5,1.19
13174,1.19
13174.5,1.18
13175,1.20
13175.5,1.19
13176,1.21
13176.5,1.24
13177,1.23
13177.5,1.24
13178,1.23
13178.5,1.23
13179,1.25
13179.5,1.24
13180,1.22
13180.5,1.21
13181,1.21
13181.5,1.21
13182,1.21
13182.5,1.21
13183,1.24
13183.5,1.26
13184,1.27
13184.5,1.28
13185,1.26
13185.5,1.27
13186,1.29
13186.5,1.29
13187,1.29
13187.5,1.30
13188,1.33
13188.5,1.31
13189,1.32
13189.5,1.36
13190,1.36
13190.5,1.38
13191,1.37
13191.5,1.38
13192,1.39
13192.5,1.42
13193,1.41
13193.5,1.44
13194,1.46
13194.5,1.48
13195,1.48
13195.5,1.50
13196,1.51
13196.5,1.49
13197,1.46
13197.5,1.53
13198,1.55
13198.5,1.57
13199,1.59
13199.5,1.56
13200,1.56
13200.5,1.57
13201,1.54
13201.5,1.52
13202,1.52
13202.5,1.52
13203,1.51
13203.5,1.49
13204,1.50
13204.5,1.50
13205,1.48
13205.5,1.46
13206,1.43
13206.5,1.44
13207,1.43
13207.5,1.44
13208,1.42
13208.5,1.45
13209,1.41
13209.5,1.43
13210,1.42
13210.5,1.42
13211,1.41
13211.5,1.40
13212,1.39
13212.5,1.43
13213,1.42
13213.5,1.41
13214,1.37
13214.5,1.35
13215,1.39
13215.5,1.40
13216,1.42
13216.5,1.42
13217,1.41
13217.5,1.40
13218,1.43
13218.5,1.40
13219,1.40
13219.5,1.38
13220,1.41
13220.5,1.37
13221,1.41
13221.5,1.44
13222,1.43
13222.5,1.44
13223,1.46
13223.5,1.47
13224,1.45
13224.5,1.46
13225,1.47
13225.5,1.48
13226,1.57
13226.5,1.54
13227,1.53
13227.5,1.53
13228,1.69
13228.5,1.60
13229,1.50
13229.5,1.50
13230,1.47
13230.5,1.41
13231,1.47
13231.5,1.47
13232,1.47
13232.5,1.47
13233,1.45
13233.5,1.46
13234,1.46
13234.5,1.44
13235,1.40
13235.5,1.45
13236,1.51
13236.5,1.52
13237,1.53
13237.5,1.51
13238,1.51
13238.5,1.52
13239,1.51
13239.5,1.50
13240,1.53
13240.5,1.55
13241,1.53
13241.5,1.49
13242,1.53
13242.5,1.54
13243,1.57
13243.5,1.57
13244,1.54
13244.5,1.55
13245,1.55
13245.5,1.53
13246,1.52
13246.5,1.51
13247,1.53
13247.5,1.53
13248,1.55
13248.5,1.56
13249,1.56
13249.5,1.56
13250,1.55
13250.5,1.53
13251,1.54
13251.5,1.53
13252,1.53
13252.5,1.49
13253,1.55
13253.5,1.53
13254,1.53
13254.5,1.52
13255,1.50
13255.5,1.51
13256,1.55
13256.5,1.56
13257,1.55
13257.5,1.54
13258,1.56
13258.5,1.56
13259,1.55
13259.5,1.55
13260,1.53
13260.5,1.52
13261,1.52
13261.5,1.51
13262,1.54
13262.5,1.56
13263,1.56
13263.5,1.55
13264,1.55
13264.5,1.56
13265,1.57
13265.5,1.55
13266,1.56
13266.5,1.58
13267,1.57
13267.5,1.56
13268,1.60
13268.5,1.59
13269,1.62
13269.5,1.65
13270,1.63
13270.5,1.64
13271,1.66
13271.5,1.67
13272,1.67
13272.5,1.68
13273,1.70
13273.5,1.72
13274,1.71
13274.5,1.71
13275,1.69
13275.5,1.68
13276,1.69
13276.5,1.69
13277,1.68
13277.5,1.68
13278,1.66
13278.5,1.67
13279,1.68
13279.5,1.67
13280,1.67
13280.5,1.66
13281,1.69
13281.5,1.71
13282,1.72
13282.5,1.70
13283,1.68
13283.5,1.68
13284,1.65
13284.5,1.66
13285,1.62
13285.5,1.66
13286,1.67
13286.5,1.68
13287,1.66
13287.5,1.68
13288,1.67
13288.5,1.68
13289,1.68
13289.5,1.68
13290,1.62
13290.5,1.65
13291,1.65
13291.5,1.67
13292,1.66
13292.5,1.61
13293,1.64
13293.5,1.61
13294,1.63
13294.5,1.57
13295,1.53
13295.5,1.53
13296,1.52
13296.5,1.52
13297,1.50
13297.5,1.53
13298,1.53
13298.5,1.54
13299,1.53
13299.5,1.54
13300,1.54
13300.5,1.55
13301,1.53
13301.5,1.56
13302,1.52
13302.5,1.53
13303,1.57
13303.5,1.56
13304,1.57
13304.5,1.57
13305,1.57
13305.5,1.57
13306,1.60
13306.5,1.64
13307,1.63
13307.5,1.66
13308,1.67
13308.5,1.63
13309,1.66
13309.5,1.67
13310,1.70
13310.5,1.66
13311,1.71
13311.5,1.70
13312,1.71
13312.5,1.70
13313,1.72
13313.5,1.74
13314,1.75
13314.5,1.76
13315,1.76
13315.5,1.81
13316,1.82
13316.5,1.83
13317,1.87
13317.5,1.86
13318,1.81
13318.5,1.83
13319,1.78
13319.5,1.74
13320,1.72
13320.5,1.72
13321,1.70
13321.5,1.69
13322,1.67
13322.5,1.67
13323,1.69
13323.5,1.66
13324,1.66
13324.5,1.63
13325,1.64
13325.5,1.65
13326,1.64
13326.5,1.65
13327,1.67
13327.5,1.66
13328,1.64
13328.5,1.65
13329,1.64
13329.5,1.67
13330,1.67
13330.5,1.67
13331,1.66
13331.5,1.66
13332,1.66
13332.5,1.66
13333,1.67
13333.5,1.67
13334,1.68
13334.5,1.68
13335,1.68
13335.5,1.65
13336,1.64
13336.5,1.62
13337,1.63
13337.5,1.66
13338,1.65
13338.5,1.67
13339,1.66
13339.5,1.66
13340,1.65
13340.5,1.65
13341,1.65
13341.5,1.63
13342,1.63
13342.5,1.63
13343,1.62
13343.5,1.62
13344,1.61
13344.5,1.63
13345,1.64
13345.5,1.66
13346,1.67
13346.5,1.68
13347,1.68
13347.5,1.68
13348,1.69
13348.5,1.69
13349,1.67
13349.5,1.70
13350,1.70
13350.5,1.71
13351,1.74
13351.5,1.71
13352,1.73
13352.5,1.70
13353,1.69
13353.5,1.72
13354,1.73
13354.5,1.75
13355,1.76
13355.5,1.76
13356,1.76
13356.5,1.75
13357,1.77
13357.5,1.76
13358,1.74
13358.5,1.74
13359,1.74
13359.5,1.75
13360,1.76
13360.5,1.73
13361,1.74
13361.5,1.77
13362,1.79
13362.5,1.79
13363,1.79
13363.5,1.80
13364,1.81
13364.5,1.81
13365,1.80
13365.5,1.81
13366,1.80
13366.5,1.78
13367,1.78
13367.5,1.77
13368,1.76
13368.5,1.73
13369,1.74
13369.5,1.74
13370,1.70
13370.5,1.72
13371,1.70
13371.5,1.73
13372,1.72
13372.5,1.72
13373,1.71
13373.5,1.74
13374,1.73
13374.5,1.74
13375,1.75
13375.5,1.74
13376,1.76
13376.5,1.74
13377,1.70
13377.5,1.68
13378,1.68
13378.5,1.68
13379,1.69
13379.5,1.68
13380,1.73
13380.5,1.80
13381,1.83
13381.5,1.84
13382,1.83
13382.5,1.82
13383,1.80
13383.5,1.87
13384,1.86
13384.5,1.87
13385,1.80
13385.5,1.78
13386,1.78
13386.5,1.81
13387,1.82
13387.5,1.81
13388,1.83
13388.5,1.90
13389,1.82
13389.5,1.77
13390,1.73
13390.5,1.73
13391,1.72
13391.5,1.72
13392,1.72
13392.5,1.69
13393,1.69
13393.5,1.67
13394,1.67
13394.5,1.68
13395,1.69
13395.5,1.69
13396,1.74
13396.5,1.75
13397,1.75
13397.5,1.76
13398,1.75
13398.5,1.76
13399,1.74
13399.5,1.75
13400,1.76
13400.5,1.78
13401,1.77
13401.5,1.75
13402,1.74
13402.5,1.74
13403,1.76
13403.5,1.75
13404,1.77
13404.5,1.78
13405,1.78
13405.5,1.76
13406,1.73
13406.5,1.76
13407,1.75
13407.5,1.74
13408,1.77
13408.5,1.75
13409,1.75
13409.5,1.76
13410,1.77
13410.5,1.78
13411,1.78
13411.5,1.79
13412,1.78
13412.5,1.82
13413,1.79
13413.5,1.79
13414,1.79
13414.5,1.82
13415,1.83
13415.5,1.80
13416,1.83
13416.5,1.83
13417,1.80
13417.5,1.79
13418,1.78
13418.5,1.77
13419,1.81
13419.5,1.81
13420,1.82
13420.5,1.81
13421,1.83
13421.5,1.83
13422,1.83
13422.5,1.82
13423,1.84
13423.5,1.84
13424,1.87
13424.5,1.86
13425,1.88
13425.5,1.88
13426,1.87
13426.5,1.86
13427,1.89
13427.5,1.88
13428,1.87
13428.5,1.88
13429,1.87
13429.5,1.88
13430,1.87
13430.5,1.90
13431,1.86
13431.5,1.89
13432,1.89
13432.5,1.90
13433,1.90
13433.5,1.87
13434,1.88
13434.5,1.90
13435,1.92
13435.5,1.92
13436,1.87
13436.5,1.87
13437,1.87
13437.5,1.86
13438,1.85
13438.5,1.83
13439,1.83
13439.5,1.84
13440,1.83
13440.5,1.82
13441,1.84
13441.5,1.86
13442,1.86
13442.5,1.84
13443,1.85
13443.5,1.84
13444,1.85
13444.5,1.85
13445,1.85
13445.5,1.86
13446,1.87
13446.5,1.89
13447,1.86
13447.5,1.85
13448,1.85
13448.5,1.88
13449,1.88
13449.5,1.87
13450,1.87
13450.5,1.89
13451,1.93
13451.5,1.91
13452,1.92
13452.5,1.93
13453,1.96
13453.5,1.93
13454,1.94
13454.5,1.93
13455,1.93
13455.5,1.99
13456,1.98
13456.5,2.00
13457,1.99
13457.5,1.98
13458,1.99
13458.5,1.98
13459,1.97
13459.5,1.97
13460,1.98
13460.5,1.97
13461,1.96
13461.5,1.97
13462,1.97
13462.5,1.97
13463,1.98
13463.5,1.96
13464,1.97
13464.5,1.98
13465,1.98
13465.5,1.98
13466,1.97
13466.5,1.95
13467,1.95
13467.5,1.96
13468,1.91
13468.5,1.90
13469,1.87
13469.5,1.85
13470,1.86
13470.5,1.87
13471,1.89
13471.5,1.88
13472,1.86
13472.5,1.85
13473,1.88
13473.5,1.86
13474,1.84
13474.5,1.83
13475,1.83
13475.5,1.84
13476,1.81
13476.5,1.83
13477,1.83
13477.5,1.80
13478,1.78
13478.5,1.80
13479,1.77
13479.5,1.75
13480,1.77
13480.5,1.80
13481,1.81
13481.5,1.80
13482,1.82
13482.5,1.85
13483,1.84
13483.5,1.84
13484,1.84
13484.5,1.84
13485,1.84
13485.5,1.85
13486,1.86
13486.5,1.85
13487,1.86
13487.5,1.85
13488,1.88
13488.5,1.87
13489,1.87
13489.5,1.89
13490,1.91
13490.5,1.93
13491,1.89
13491.5,1.90
13492,1.90
13492.5,1.89
13493,1.90
13493.5,1.91
13494,1.91
13494.5,1.91
13495,1.94
13495.5,1.95
13496,1.94
13496.5,1.93
13497,1.96
13497.5,1.95
13498,1.95
13498.5,1.96
13499,1.99
13499.5,1.99
13500,1.99
13500.5,1.99
13501,2.02
13501.5,2.01
13502,2.00
13502.5,2.00
13503,1.98
13503.5,2.01
13504,2.04
13504.5,2.05
13505,2.06
13505.5,2.03
13506,2.03
13506.5,1.99
13507,1.98
13507.5,1.98
13508,1.94
13508.5,1.97
13509,1.96
13509.5,1.98
13510,1.96
13510.5,1.93
13511,1.92
13511.5,1.92
13512,1.95
13512.5,1.92
13513,1.93
13513.5,1.93
13514,1.92
13514.5,1.93
13515,1.91
13515.5,1.88
13516,1.90
13516.5,1.91
13517,1.91
13517.5,1.90
13518,1.88
13518.5,1.88
13519,1.85
13519.5,1.82
13520,1.80
13520.5,1.84
13521,1.84
13521.5,1.81
13522,1.85
13522.5,1.84
13523,1.84
13523.5,1.80
13524,1.79
13524.5,1.78
13525,1.79
13525.5,1.79
13526,1.78
13526.5,1.76
13527,1.78
13527.5,1.79
13528,1.79
13528.5,1.82
13529,1.84
13529.5,1.84
13530,1.86
13530.5,1.85
13531,1.85
13531.5,1.83
13532,1.92
13532.5,1.99
13533,1.96
13533.5,1.89
13534,1.90
13534.5,1.88
13535,1.90
13535.5,1.92
13536,1.91
13536.5,1.99
13537,2.00
13537.5,1.97
13538,1.92
13538.5,1.92
13539,1.92
13539.5,1.93
13540,1.92
13540.5,1.92
13541,2.01
13541.5,2.01
13542,1.98
13542.5,1.94
13543,1.95
13543.5,1.95
13544,1.95
13544.5,1.94
13545,1.95
13545.5,1.94
13546,1.93
13546.5,1.94
13547,1.96
13547.5,1.93
13548,1.90
13548.5,1.90
13549,1.88
13549.5,1.92
13550,1.90
13550.5,1.89
13551,1.91
13551.5,1.94
13552,1.91
13552.5,1.89
13553,1.88
13553.5,1.87
13554,1.88
13554.5,1.88
13555,1.91
13555.5,1.87
13556,1.87
13556.5,1.85
13557,1.85
13557.5,1.85
13558,1.85
13558.5,1.84
13559,1.86
13559.5,1.86
13560,1.88
13560.5,1.88
13561,1.87
13561.5,1.85
13562,1.84
13562.5,1.83
13563,1.83
13563.5,1.83
13564,1.82
13564.5,1.79
13565,1.81
13565.5,1.82
13566,1.84
13566.5,1.77
13567,1.78
13567.5,1.79
13568,1.82
13568.5,1.87
13569,1.88
13569.5,1.87
13570,1.89
13570.5,1.91
13571,1.91
13571.5,1.94
13572,1.98
13572.5,2.01
13573,2.03
13573.5,2.02
13574,2.04
13574.5,2.04
13575,2.04
13575.5,2.08
13576,2.07
13576.5,2.06
13577,2.06
13577.5,2.06
13578,2.08
13578.5,2.07
13579,2.07
13579.5,2.08
13580,2.07
13580.5,2.07
13581,2.06
13581.5,2.06
13582,2.08
13582.5,2.07
13583,2.05
13583.5,2.02
13584,2.03
13584.5,2.00
13585,2.01
13585.5,2.01
13586,2.04
13586.5,2.03
13587,2.03
13587.5,2.02
13588,2.00
13588.5,1.99
13589,2.01
13589.5,2.00
13590,1.97
13590.5,1.96
13591,1.98
13591.5,1.98
13592,1.99
13592.5,1.97
13593,1.97
13593.5,1.95
13594,1.94
13594.5,1.93
13595,1.94
13595.5,1.94
13596,1.95
13596.5,1.90
13597,1.91
13597.5,1.89
13598,1.88
13598.5,1.87
13599,1.89
13599.5,1.91
13600,1.91
13600.5,1.90
13601,1.87
13601.5,1.89
13602,1.92
13602.5,1.94
13603,1.91
13603.5,1.94
13604,1.89
13604.5,1.87
13605,1.93
13605.5,1.95
13606,1.97
13606.5,1.96
13607,1.98
13607.5,1.98
13608,2.01
13608.5,1.99
13609,1.99
13609.5,1.98
13610,1.99
13610.5,1.97
13611,1.98
13611.5,1.97
13612,2.03
13612.5,2.02
13613,2.02
13613.5,2.04
13614,2.05
13614.5,2.07
13615,2.07
13615.5,2.06
13616,2.04
13616.5,2.04
13617,2.06
13617.5,2.04
13618,2.06
13618.5,2.01
13619,2.02
13619.5,2.04
13620,2.08
13620.5,2.08
13621,2.06
13621.5,2.07
13622,2.04
13622.5,2.07
13623,2.11
13623.5,2.08
13624,2.10
13624.5,2.10
13625,2.08
13625.5,2.07
13626,2.06
13626.5,2.05
13627,2.07
13627.5,2.06
13628,2.07
13628.5,2.07
13629,2.05
13629.5,2.04
13630,2.00
13630.5,1.96
13631,1.96
13631.5,1.93
13632,1.94
13632.5,1.94
13633,1.95
13633.5,1.95
13634,1.93
13634.5,1.94
13635,1.92
13635.5,1.92
13636,1.92
13636.5,1.92
13637,1.89
13637.5,1.90
13638,1.89
13638.5,1.93
13639,1.94
13639.5,1.93
13640,1.91
13640.5,1.92
13641,1.94
13641.5,1.90
13642,1.90
13642.5,1.92
13643,1.91
13643.5,1.89
13644,1.91
13644.5,1.92
13645,1.98
13645.5,1.98
13646,2.01
13646.5,2.00
13647,1.97
13647.5,1.98
13648,1.98
13648.5,1.98
13649,1.96
13649.5,1.98
13650,1.97
13650.5,2.00
13651,2.02
13651.5,2.01
13652,2.04
13652.5,2.06
13653,2.06
13653.5,2.06
13654,2.04
13654.5,2.05
13655,2.04
13655.5,1.99
13656,2.04
13656.5,2.04
13657,2.03
13657.5,2.04
13658,2.01
13658.5,2.03
13659,2.02
13659.5,1.99
13660,2.02
13660.5,2.00
13661,2.00
13661.5,2.00
13662,2.01
